"","genes","logFC","logCPM","F","PValue","FDR"
"ENSG00000213842","ENSG00000213842",0.108464833622364,1.13244997367668,0.140692218331272,0.902935245749551,0.999978183151965
"ENSG00000249574","ENSG00000249574",-0.10416497931696,1.04013949106009,0.121478536424647,0.903020609636486,0.999978183151965
"ENSG00000223956","ENSG00000223956",0.0863250648070835,1.01743590749618,0.195079949925659,0.903037918171452,0.999978183151965
"ENSG00000238423","ENSG00000238423",-0.0832110215360496,1.01519407331452,0.221418069497872,0.903041923203645,0.999978183151965
"ENSG00000258769","ENSG00000258769",0.109107352133174,1.0571704930166,0.122123364419343,0.90305675538666,0.999978183151965
"ENSG00000261762","ENSG00000261762",0.111049428953784,1.08843614499133,0.138544530070499,0.903104506458746,0.999978183151965
"ENSG00000288559","ENSG00000288559",-0.087897794033429,1.33041394715324,0.129526635139646,0.903114332273336,0.999978183151965
"ENSG00000229914","ENSG00000229914",0.10956458611882,1.0609317837479,0.133462066125256,0.903187367549725,0.999978183151965
"ENSG00000249309","ENSG00000249309",-0.110117146802985,1.10858711114925,0.105079524582578,0.903238298426983,0.999978183151965
"ENSG00000256403","ENSG00000256403",-0.093769480295025,1.02421163356957,0.1929079478925,0.90325386951097,0.999978183151965
"ENSG00000286145","ENSG00000286145",-0.0816098079201701,1.40367278698243,0.0656222743808679,0.903254619262335,0.999978183151965
"ENSG00000253119","ENSG00000253119",0.106873639124247,1.14467691317702,0.100809721440228,0.903278282498577,0.999978183151965
"ENSG00000197978","ENSG00000197978",-0.0798182343650589,1.42631528901016,0.059703610932718,0.903294235653503,0.999978183151965
"ENSG00000243772","ENSG00000243772",0.0559527844877822,3.67230097634069,0.0151635890411937,0.903304853330454,0.999978183151965
"ENSG00000265102","ENSG00000265102",0.101314808992988,1.034659813483,0.168765411462308,0.903324454055072,0.999978183151965
"ENSG00000284062","ENSG00000284062",0.0992600935946176,1.03136378600137,0.190996214319127,0.903382091939153,0.999978183151965
"ENSG00000200719","ENSG00000200719",0.103784519703348,1.03984978286732,0.185507236802538,0.903385475269938,0.999978183151965
"ENSG00000228955","ENSG00000228955",0.0738184362512452,1.51077997631331,0.0877635733652479,0.903410590894943,0.999978183151965
"ENSG00000167807","ENSG00000167807",0.108587235141141,1.0563954308128,0.197084648872655,0.903412148851203,0.999978183151965
"ENSG00000232493","ENSG00000232493",0.104145574366283,1.16844476271564,0.132425540462505,0.903470184236893,0.999978183151965
"ENSG00000201071","ENSG00000201071",0.101367615776208,1.0351122890235,0.176602596908283,0.903492136121792,0.999978183151965
"ENSG00000240015","ENSG00000240015",-0.10760066888387,1.0519943584282,0.150550887191891,0.903497832285935,0.999978183151965
"ENSG00000206862","ENSG00000206862",-0.102058351489157,1.03633221537945,0.141531372768874,0.903521269745151,0.999978183151965
"ENSG00000160318","ENSG00000160318",0.0756555080986148,1.48217156270407,0.0807143896783567,0.903525115974687,0.999978183151965
"ENSG00000251726","ENSG00000251726",-0.0903494230753294,1.02113157567828,0.167064694331772,0.903569566469462,0.999978183151965
"ENSG00000235459","ENSG00000235459",-0.102740850356124,1.03802552233496,0.145660790088424,0.903572866636953,0.999978183151965
"ENSG00000218521","ENSG00000218521",-0.109370423065572,1.06269536502732,0.20884971337917,0.9035951467755,0.999978183151965
"ENSG00000166987","ENSG00000166987",-0.0232494309867331,3.32580100213321,0.0156658049601931,0.903686514782437,0.999978183151965
"ENSG00000153395","ENSG00000153395",-0.0133431206761238,7.20594813451584,0.0149155097977004,0.903694742619152,0.999978183151965
"ENSG00000257350","ENSG00000257350",0.0861822084211771,1.01770223686063,0.178389962994911,0.903696441296664,0.999978183151965
"ENSG00000197417","ENSG00000197417",-0.0506432975196271,2.04024577314887,0.0566817384143374,0.903703823837538,0.999978183151965
"ENSG00000274986","ENSG00000274986",0.103411153311567,1.04008453293664,0.123289310086435,0.903734989091619,0.999978183151965
"ENSG00000286082","ENSG00000286082",-0.101225558814184,1.035332654783,0.182071125011604,0.903742021523075,0.999978183151965
"ENSG00000265874","ENSG00000265874",-0.102886687336841,1.03892402433129,0.140159534010643,0.903794875215953,0.999978183151965
"ENSG00000254290","ENSG00000254290",0.103187670983118,1.03963008251035,0.13854214759091,0.903797923902308,0.999978183151965
"ENSG00000244267","ENSG00000244267",0.0961277687795619,1.02757859175857,0.137256291160279,0.903875827671793,0.999978183151965
"ENSG00000212432","ENSG00000212432",0.0984314846711332,1.0309962336181,0.187166488784522,0.903884574660449,0.999978183151965
"ENSG00000243179","ENSG00000243179",-0.10917529613117,1.11164251497151,0.115352078362271,0.903885122680974,0.999978183151965
"ENSG00000207186","ENSG00000207186",0.103095541972519,1.03954784034792,0.203366391676809,0.903912801888571,0.999978183151965
"ENSG00000286177","ENSG00000286177",0.0297433449714893,2.98082548778343,0.0233971473824355,0.903914927945223,0.999978183151965
"ENSG00000151067","ENSG00000151067",-0.0610297840949794,1.7484684673454,0.0919193007511634,0.903941246232782,0.999978183151965
"ENSG00000229659","ENSG00000229659",0.100453892314352,1.19685718514277,0.123820993698239,0.904002078202068,0.999978183151965
"ENSG00000257539","ENSG00000257539",-0.107154945839049,1.13400220776899,0.0848964752632499,0.904005903429457,0.999978183151965
"ENSG00000220848","ENSG00000220848",-0.0681702614480961,1.60097703623995,0.0886139946013144,0.904008037515565,0.999978183151965
"ENSG00000238099","ENSG00000238099",0.109139978245736,1.06540685021648,0.115748821684769,0.904027752114446,0.999978183151965
"ENSG00000233902","ENSG00000233902",0.090115511638746,1.02127153990363,0.169324540654799,0.90406592329161,0.999978183151965
"ENSG00000271370","ENSG00000271370",0.0790274317396294,1.01312764801624,0.213401049687296,0.90406672078041,0.999978183151965
"ENSG00000258010","ENSG00000258010",0.0854842000911642,1.01748334143021,0.21061700261163,0.904077523074098,0.999978183151965
"ENSG00000034677","ENSG00000034677",0.0170801969189338,6.45256601246351,0.0147916042057561,0.904093540156997,0.999978183151965
"ENSG00000268705","ENSG00000268705",-0.0967959912123979,1.02893917330934,0.179959453296698,0.904136548536047,0.999978183151965
"ENSG00000278416","ENSG00000278416",0.101499080451655,1.18601852252816,0.0559593382046686,0.904171475846429,0.999978183151965
"ENSG00000247157","ENSG00000247157",0.0704593787836719,1.5562357549931,0.0727384993799525,0.904204930871549,0.999978183151965
"ENSG00000271105","ENSG00000271105",0.0986641571283117,1.03182667822657,0.200568748433579,0.904208317988026,0.999978183151965
"ENSG00000236842","ENSG00000236842",0.10896549824274,1.06589945327684,0.2017947183916,0.904219445092918,0.999978183151965
"ENSG00000269609","ENSG00000269609",-0.0236534640210997,3.83252399295725,0.032138848285981,0.904259601192035,0.999978183151965
"ENSG00000235962","ENSG00000235962",-0.105355270067429,1.04681877862322,0.189932059874941,0.904267021528321,0.999978183151965
"ENSG00000070669","ENSG00000070669",0.0812467075653946,1.39629437148818,0.0894195821738837,0.904269657065721,0.999978183151965
"ENSG00000223825","ENSG00000223825",-0.0625829677685044,1.70936599584706,0.0758275057366454,0.904317337569211,0.999978183151965
"ENSG00000261158","ENSG00000261158",-0.103326830692344,1.1684729056798,0.0988275753633776,0.90434682767198,0.999978183151965
"ENSG00000220472","ENSG00000220472",-0.0902876513671569,1.29157900294447,0.151304172706273,0.904408421716303,0.999978183151965
"ENSG00000196507","ENSG00000196507",0.0407030611901651,2.42263237316493,0.0620084394529503,0.904409600591326,0.999978183151965
"ENSG00000287613","ENSG00000287613",-0.0935904758208295,1.25819283009511,0.110692852447725,0.90441058978319,0.999978183151965
"ENSG00000286970","ENSG00000286970",-0.103324397680988,1.16726618947841,0.100989676281825,0.904427358045257,0.999978183151965
"ENSG00000232768","ENSG00000232768",-0.0976837334368849,1.03061255528789,0.158652960336427,0.904432796409379,0.999978183151965
"ENSG00000270299","ENSG00000270299",0.0783364996735116,1.01290869479702,0.233843219920622,0.904462307800692,0.999978183151965
"ENSG00000243974","ENSG00000243974",-0.100521409928913,1.03544915801329,0.17442118232526,0.904473538640487,0.999978183151965
"ENSG00000236389","ENSG00000236389",-0.108883348365266,1.06807154140511,0.147076400905438,0.904508731661649,0.999978183151965
"ENSG00000279796","ENSG00000279796",0.0739985355947396,1.49257041596304,0.0406034921918426,0.9046302390468,0.999978183151965
"ENSG00000213347","ENSG00000213347",-0.0178468303717819,4.19657757289337,0.0146192248306312,0.904651185044473,0.999978183151965
"ENSG00000250358","ENSG00000250358",0.0935615597042345,1.02563234870234,0.207898593216288,0.904697612088717,0.999978183151965
"ENSG00000211861","ENSG00000211861",0.0974927925597908,1.21642310112569,0.0489198966997549,0.904794533516486,0.999978183151965
"ENSG00000279319","ENSG00000279319",-0.0924880139372583,1.26493217417011,0.0966552488201589,0.904822120617837,0.999978183151965
"ENSG00000110975","ENSG00000110975",0.085693199469881,1.01801636255258,0.175963616656802,0.904836914054533,0.999978183151965
"ENSG00000239272","ENSG00000239272",0.101881733609218,1.17565514909172,0.118182082999632,0.904851522980255,0.999978183151965
"ENSG00000135632","ENSG00000135632",-0.0177628186885699,4.59489519076096,0.0192054427435762,0.904857465977131,0.999978183151965
"ENSG00000257595","ENSG00000257595",0.0960677301758396,1.22933876837065,0.140567785909915,0.904886295760918,0.999978183151965
"ENSG00000233327","ENSG00000233327",0.107318196122806,1.05906457807501,0.102840021750839,0.904898227891283,0.999978183151965
"ENSG00000181135","ENSG00000181135",0.0293981982639903,3.14480147644597,0.0451590216553815,0.904903165525475,0.999978183151965
"ENSG00000236680","ENSG00000236680",0.107645015125715,1.06133477497846,0.170961755393914,0.904912562888742,0.999978183151965
"ENSG00000260625","ENSG00000260625",-0.0849193989160916,1.34457496100869,0.102050315314231,0.90496523386858,0.999978183151965
"ENSG00000231187","ENSG00000231187",-0.107230505666708,1.05880437470789,0.140506556495755,0.904980106404878,0.999978183151965
"ENSG00000232530","ENSG00000232530",0.076592968717816,1.01221655366057,0.21310948961248,0.904989611443928,0.999978183151965
"ENSG00000270953","ENSG00000270953",0.105314215357975,1.04967950322488,0.151457937900585,0.904989701635657,0.999978183151965
"ENSG00000181588","ENSG00000181588",-0.106315104909271,1.13133057058021,0.126178333105192,0.905032626613489,0.999978183151965
"ENSG00000228261","ENSG00000228261",0.0549459871169466,1.88728133213118,0.0542119735464109,0.905038430406919,0.999978183151965
"ENSG00000258615","ENSG00000258615",-0.0951039732310818,1.02782274455968,0.18223953545927,0.905044344734846,0.999978183151965
"ENSG00000189129","ENSG00000189129",-0.0946134546770215,1.24162494702522,0.123472285286108,0.905064104977765,0.999978183151965
"ENSG00000221971","ENSG00000221971",-0.108248658988371,1.10445255145787,0.148470467527336,0.905083726837506,0.999978183151965
"ENSG00000206344","ENSG00000206344",0.0696297212165559,1.55923718082448,0.0670911946367071,0.905100773375311,0.999978183151965
"ENSG00000124097","ENSG00000124097",0.105134655793971,1.04953214135255,0.155442699963076,0.905146304955109,0.999978183151965
"ENSG00000241680","ENSG00000241680",0.108227056929413,1.06967082643402,0.171095649123747,0.905150354313444,0.999978183151965
"ENSG00000253910","ENSG00000253910",0.0926633032029304,1.25971626176418,0.068997333604036,0.905159158102068,0.999978183151965
"ENSG00000258700","ENSG00000258700",0.076605119161211,1.01229479845659,0.232563179325184,0.905160769158229,0.999978183151965
"ENSG00000285886","ENSG00000285886",-0.108704025236283,1.07956192121221,0.122685057361004,0.905171953717863,0.999978183151965
"ENSG00000252614","ENSG00000252614",0.105008441906681,1.14177261961723,0.106959249717897,0.905243700227573,0.999978183151965
"ENSG00000280798","ENSG00000280798",-0.0712819099670377,1.53054431629712,0.0642463352034378,0.905249660948667,0.999978183151965
"ENSG00000215704","ENSG00000215704",-0.108165164255858,1.06998785368002,0.118468866398988,0.90526761289827,0.999978183151965
"ENSG00000234425","ENSG00000234425",0.108523620414291,1.07940918300644,0.189799481859294,0.905276707909395,0.999978183151965
"ENSG00000255139","ENSG00000255139",-0.092662180529532,1.25913452866879,0.0977917129947153,0.905280499029419,0.999978183151965
"ENSG00000168397","ENSG00000168397",-0.0108196293294977,6.73500705203929,0.0144103912440716,0.905331248753261,0.999978183151965
"ENSG00000262402","ENSG00000262402",0.105813045222909,1.05344255547071,0.137047807940639,0.905353708248719,0.999978183151965
"ENSG00000220739","ENSG00000220739",0.10588293460851,1.13059670061304,0.130492249994238,0.905370407236976,0.999978183151965
"ENSG00000273391","ENSG00000273391",0.0618116449496411,1.70960365054975,0.0465944468010167,0.905381192473487,0.999978183151965
"ENSG00000266835","ENSG00000266835",0.0973566971347982,1.03166755612072,0.152820887686567,0.905387766740585,0.999978183151965
"ENSG00000177699","ENSG00000177699",0.108421386743632,1.08203093865043,0.111753045025644,0.905398439395688,0.999978183151965
"ENSG00000211728","ENSG00000211728",0.032502591654985,2.77526295607536,0.0197155123116401,0.905430800115192,0.999978183151965
"ENSG00000224287","ENSG00000224287",0.107812816373121,1.0694693657167,0.176731433752278,0.905510094573344,0.999978183151965
"ENSG00000248956","ENSG00000248956",0.100987258106886,1.03883150811846,0.160257302032326,0.905532619598787,0.999978183151965
"ENSG00000240216","ENSG00000240216",0.108148238843573,1.07689950866158,0.154968886184903,0.905542842888051,0.999978183151965
"ENSG00000261592","ENSG00000261592",0.103823778727481,1.15008338192309,0.169582523746416,0.905564334012378,0.999978183151965
"ENSG00000278053","ENSG00000278053",0.0107492654078348,5.1399289569347,0.0143319548231724,0.905587966829587,0.999978183151965
"ENSG00000251450","ENSG00000251450",0.102944477909933,1.1580123507768,0.112906376399804,0.905588110742741,0.999978183151965
"ENSG00000138166","ENSG00000138166",0.0489679520463708,6.33892675270954,0.0144392356631919,0.905656502025192,0.999978183151965
"ENSG00000228054","ENSG00000228054",0.0763491316461703,1.01235931617233,0.21192464165572,0.905715598775225,0.999978183151965
"ENSG00000199753","ENSG00000199753",-0.0920510584662667,1.26044203293525,0.114048901945946,0.905732043540873,0.999978183151965
"ENSG00000275381","ENSG00000275381",0.0942402510414232,1.02764008277974,0.197326455448903,0.905734438503986,0.999978183151965
"ENSG00000143418","ENSG00000143418",0.010888330506027,6.53851957216227,0.0142839635479886,0.905745391286583,0.999978183151965
"ENSG00000266517","ENSG00000266517",-0.0879364936932571,1.02071751719088,0.18205409393728,0.905749424100944,0.999978183151965
"ENSG00000168286","ENSG00000168286",-0.0150109166472828,6.43074032056529,0.0142798654075265,0.905758846732449,0.999978183151965
"ENSG00000266076","ENSG00000266076",-0.0938996040843682,1.02724347254158,0.154860182066,0.905764529776231,0.999978183151965
"ENSG00000228069","ENSG00000228069",-0.107559752645173,1.07110466136312,0.118067096437773,0.905855412794866,0.999978183151965
"ENSG00000100319","ENSG00000100319",-0.0168487313791996,4.10478734526419,0.0168866158170517,0.905867934348188,0.999978183151965
"ENSG00000253872","ENSG00000253872",-0.0878816490737723,1.02074732627395,0.155557346596479,0.905883396827951,0.999978183151965
"ENSG00000198553","ENSG00000198553",0.0929682666409035,1.24905667327141,0.116312006801149,0.905894214181074,0.999978183151965
"ENSG00000242612","ENSG00000242612",-0.0267447540265325,3.14225073020277,0.0335775073624979,0.905966968386043,0.999978183151965
"ENSG00000252824","ENSG00000252824",-0.0932191982937474,1.02665167398748,0.157921346124913,0.905985533009757,0.999978183151965
"ENSG00000226089","ENSG00000226089",-0.0961258284849867,1.03089229031497,0.145095581525229,0.906041674298852,0.999978183151965
"ENSG00000271052","ENSG00000271052",0.106036392328639,1.05931731771411,0.189523641969214,0.906094423559731,0.999978183151965
"ENSG00000271848","ENSG00000271848",-0.0959539550848373,1.03066649836499,0.168612898495671,0.906157960931398,0.999978183151965
"ENSG00000270277","ENSG00000270277",-0.103555251450731,1.04778868983872,0.142839627628691,0.906162149090579,0.999978183151965
"ENSG00000251152","ENSG00000251152",-0.100567909922557,1.03947740514049,0.129500428127478,0.906162778584233,0.999978183151965
"ENSG00000153989","ENSG00000153989",0.0205217104050491,4.47587219841445,0.0270124447172887,0.906184457553264,0.999978183151965
"ENSG00000086200","ENSG00000086200",0.0187853944140203,4.38207736642519,0.014141467919215,0.906214403791531,0.999978183151965
"ENSG00000244086","ENSG00000244086",0.0841143102293885,1.01784764895115,0.182259123270176,0.906230706337779,0.999978183151965
"ENSG00000287133","ENSG00000287133",-0.0820387747502431,1.01628117169148,0.183467906536161,0.906272899177438,0.999978183151965
"ENSG00000182218","ENSG00000182218",0.103760606419313,1.14224467087531,0.0749286872948279,0.906311428631263,0.999978183151965
"ENSG00000246174","ENSG00000246174",0.0777418874017535,1.41905067731871,0.0916136098201985,0.906359532718828,0.999978183151965
"ENSG00000171428","ENSG00000171428",0.03180200162013,3.01401533813612,0.0571274195465813,0.906371562005422,0.999978183151965
"ENSG00000108448","ENSG00000108448",-0.0732070241554873,1.48494252692328,0.0880416269467604,0.906415353445455,0.999978183151965
"ENSG00000265128","ENSG00000265128",-0.105091038330333,1.05575423724552,0.130408174038366,0.906444440541025,0.999978183151965
"ENSG00000184675","ENSG00000184675",-0.0951184078477946,1.22414117284066,0.0803035537670076,0.906447229534273,0.999978183151965
"ENSG00000260443","ENSG00000260443",0.0998902220533466,1.03865638311049,0.179734997295238,0.906514320678897,0.999978183151965
"ENSG00000146707","ENSG00000146707",-0.0456213819820055,2.17059444515539,0.0402086674754106,0.906537388267504,0.999978183151965
"ENSG00000105649","ENSG00000105649",-0.0442124783373038,2.22323635692439,0.0253452950349313,0.906560858967925,0.999978183151965
"ENSG00000229897","ENSG00000229897",-0.104659238810334,1.054334793039,0.102059188151298,0.90657682675337,0.999978183151965
"ENSG00000242912","ENSG00000242912",0.101916175825286,1.04406482868381,0.119165934233148,0.906579576346293,0.999978183151965
"ENSG00000231050","ENSG00000231050",-0.105130927153173,1.12449752545422,0.0920069953964336,0.906598914242358,0.999978183151965
"ENSG00000257105","ENSG00000257105",-0.0856947022900021,1.01947725747019,0.18413298539668,0.906600795091262,0.999978183151965
"ENSG00000223754","ENSG00000223754",-0.102988649012202,1.04766663010769,0.106245383098595,0.906630576095828,0.999978183151965
"ENSG00000238711","ENSG00000238711",0.106967293278862,1.08800320299516,0.172244768104236,0.906654020578985,0.999978183151965
"ENSG00000266385","ENSG00000266385",0.0825893095680111,1.01703033825419,0.222847580954895,0.906712642526881,0.999978183151965
"ENSG00000260927","ENSG00000260927",-0.0922525596294602,1.24873009744918,0.0987396158029236,0.906716893164624,0.999978183151965
"ENSG00000234506","ENSG00000234506",0.0505670051756568,1.99037131267967,0.0544304277414339,0.906729583543504,0.999978183151965
"ENSG00000253865","ENSG00000253865",-0.105086384709855,1.12272647871017,0.103258725884335,0.906739717415093,0.999978183151965
"ENSG00000175449","ENSG00000175449",0.0554750927488144,1.84332480555081,0.0846963374697013,0.906753580255095,0.999978183151965
"ENSG00000264934","ENSG00000264934",0.0753668868678001,1.0122923785344,0.208141999937993,0.906827818321442,0.999978183151965
"ENSG00000253438","ENSG00000253438",0.0407933444242256,2.36027282661641,0.0386260918464396,0.906875433209996,0.999978183151965
"ENSG00000272662","ENSG00000272662",-0.106707251373803,1.07915275716142,0.121329322543294,0.906896796116405,0.999978183151965
"ENSG00000268912","ENSG00000268912",0.101043655788318,1.16268360796362,0.0877199130972949,0.906906171253316,0.999978183151965
"ENSG00000222255","ENSG00000222255",0.0994561731058699,1.03877365466439,0.189074610625709,0.9069459859197,0.999978183151965
"ENSG00000270429","ENSG00000270429",-0.102641252490008,1.14705582401354,0.0823672319044466,0.906951330486991,0.999978183151965
"ENSG00000185829","ENSG00000185829",-0.0565199975851953,1.81183567272805,0.0380216090370281,0.906959295159354,0.999978183151965
"ENSG00000085998","ENSG00000085998",-0.0113945282698564,5.88162947836712,0.0139116056067248,0.90697605854194,0.999978183151965
"ENSG00000218574","ENSG00000218574",0.103379327690746,1.05069112602197,0.139551489753328,0.90700313495617,0.999978183151965
"ENSG00000265399","ENSG00000265399",0.0631126494541497,1.65807798315307,0.0655484692584265,0.907019870216895,0.999978183151965
"ENSG00000207988","ENSG00000207988",0.0917083245456208,1.02610477672865,0.155378163185857,0.907099568493874,0.999978183151965
"ENSG00000236274","ENSG00000236274",0.104650426429579,1.12163359811051,0.137973045919207,0.907141644734776,0.999978183151965
"ENSG00000232415","ENSG00000232415",0.103488108976127,1.05222191728351,0.169464729197346,0.907175495528405,0.999978183151965
"ENSG00000248466","ENSG00000248466",0.0912056994913581,1.25382266095232,0.0601087880640328,0.907178003101252,0.999978183151965
"ENSG00000161180","ENSG00000161180",0.0927167273275747,1.23928019098664,0.0778244434023622,0.907199706522926,0.999978183151965
"ENSG00000277782","ENSG00000277782",0.0728837417794105,1.47994224917344,0.0704987432192933,0.907206012568883,0.999978183151965
"ENSG00000255328","ENSG00000255328",0.076076536198182,1.43211530367713,0.0663960011931013,0.907222561242613,0.999978183151965
"ENSG00000269947","ENSG00000269947",0.0979025271117176,1.03597555397055,0.161179024505409,0.907234574658771,0.999978183151965
"ENSG00000198865","ENSG00000198865",-0.0465736480337297,2.11655939475619,0.0355640279379231,0.907329049738864,0.999978183151965
"ENSG00000287117","ENSG00000287117",0.102464012287775,1.04874437938198,0.0979496156190068,0.90737452563848,0.999978183151965
"ENSG00000204616","ENSG00000204616",0.105486221597374,1.06716286665356,0.160549255129945,0.907376735661987,0.999978183151965
"ENSG00000269533","ENSG00000269533",-0.105244823967376,1.06428736161393,0.11058403105765,0.907383688846806,0.999978183151965
"ENSG00000228903","ENSG00000228903",-0.0448883181471912,2.17881606289136,0.0380680465334151,0.907389210966799,0.999978183151965
"ENSG00000212445","ENSG00000212445",-0.0864308688613593,1.0207305114009,0.183038610443675,0.907413527688978,0.999978183151965
"ENSG00000125462","ENSG00000125462",-0.0718614625249939,1.49417429498827,0.0928031584415424,0.907424451208821,0.999978183151965
"ENSG00000249283","ENSG00000249283",0.0902471976038439,1.02486518449287,0.154009985748619,0.907446026886203,0.999978183151965
"ENSG00000222012","ENSG00000222012",-0.106129026798037,1.08403637486549,0.131782820289816,0.907450143559989,0.999978183151965
"ENSG00000225450","ENSG00000225450",-0.0897182335835271,1.02428248706178,0.156681823571904,0.907465367717429,0.999978183151965
"ENSG00000234518","ENSG00000234518",-0.0816408058526931,1.35729578163622,0.11860115926631,0.907474243523443,0.999978183151965
"ENSG00000250825","ENSG00000250825",0.0866872800466615,1.02104566578233,0.144130814340826,0.907482036197782,0.999978183151965
"ENSG00000202379","ENSG00000202379",0.0875356645654393,1.02195054327542,0.186744363246964,0.90748768437684,0.999978183151965
"ENSG00000267009","ENSG00000267009",-0.0588788279919101,1.7457709691129,0.0727460070635979,0.90750074004644,0.999978183151965
"ENSG00000151748","ENSG00000151748",-0.0177906341786293,4.56511393203335,0.0176281597146899,0.907513327669957,0.999978183151965
"ENSG00000102572","ENSG00000102572",-0.00911838199092194,6.77190413470169,0.0137460613494252,0.907528555290525,0.999978183151965
"ENSG00000144837","ENSG00000144837",0.0834071938153018,1.33483482380191,0.0521387472680052,0.907557810287405,0.999978183151965
"ENSG00000266801","ENSG00000266801",0.103570891878511,1.12900710390569,0.143910670137515,0.907562963036241,0.999978183151965
"ENSG00000107338","ENSG00000107338",0.0676156555669908,1.56427406111779,0.0498591850785187,0.907587436777325,0.999978183151965
"ENSG00000265942","ENSG00000265942",0.105229359362872,1.06718506193309,0.125742687652981,0.907606507814816,0.999978183151965
"ENSG00000183729","ENSG00000183729",0.105467585228299,1.07048740457897,0.145146661568764,0.907608387337862,0.999978183151965
"ENSG00000133063","ENSG00000133063",0.0683112451306476,1.55094702493788,0.0356953993312666,0.907623198056173,0.999978183151965
"ENSG00000162897","ENSG00000162897",0.099582928022499,1.04074912299685,0.12057034930456,0.90763048011919,0.999978183151965
"ENSG00000238142","ENSG00000238142",-0.0487149053146789,2.03473591762812,0.040877990723414,0.907638465998265,0.999978183151965
"ENSG00000272719","ENSG00000272719",0.0909943765056251,1.02601796131394,0.194325900786836,0.907688759929362,0.999978183151965
"ENSG00000265658","ENSG00000265658",0.104938708993406,1.10927584935911,0.120483453092357,0.907697111261999,0.999978183151965
"ENSG00000224820","ENSG00000224820",-0.0785551335488088,1.01483730816517,0.178887393007752,0.90772003331777,0.999978183151965
"ENSG00000162947","ENSG00000162947",-0.0937090568333159,1.02984563219297,0.120447071993747,0.907750129805034,0.999978183151965
"ENSG00000206629","ENSG00000206629",0.0943581670433383,1.0307041632643,0.145245868415037,0.907756239891587,0.999978183151965
"ENSG00000135801","ENSG00000135801",-0.0258301275370892,3.48434657697418,0.0158143889928499,0.907788008173151,0.999978183151965
"ENSG00000235947","ENSG00000235947",-0.102347181433413,1.14018301929325,0.128497778529582,0.907814342709086,0.999978183151965
"ENSG00000265802","ENSG00000265802",-0.0930058282772157,1.23015019714482,0.11659117931808,0.907844697702872,0.999978183151965
"ENSG00000256581","ENSG00000256581",-0.101924851336994,1.14431150807443,0.11795179504097,0.907848804482076,0.999978183151965
"ENSG00000228906","ENSG00000228906",-0.105569952504627,1.07832320579399,0.156638460569514,0.907865596305826,0.999978183151965
"ENSG00000230536","ENSG00000230536",-0.103983528015471,1.05944673158083,0.154760702309256,0.907930606828268,0.999978183151965
"ENSG00000206651","ENSG00000206651",0.0950272323783087,1.03205160646739,0.124906620405235,0.907942540290164,0.999978183151965
"ENSG00000183324","ENSG00000183324",0.105048913356683,1.07023249675068,0.170371571294468,0.907963950840657,0.999978183151965
"ENSG00000287123","ENSG00000287123",0.105379711858685,1.0910324189266,0.141601243992869,0.907988080494738,0.999978183151965
"ENSG00000173545","ENSG00000173545",0.0139291310918061,6.27386037654731,0.0136062431004728,0.907997826705386,0.999978183151965
"ENSG00000267041","ENSG00000267041",-0.0624866982486793,1.65651557956882,0.0586440273017212,0.908005511196119,0.999978183151965
"ENSG00000273606","ENSG00000273606",-0.0782471627098826,1.01484963580636,0.174434289844545,0.908066494988539,0.999978183151965
"ENSG00000151532","ENSG00000151532",-0.0105527070872911,5.97702674106716,0.0135832956372072,0.908075078376965,0.999978183151965
"ENSG00000130741","ENSG00000130741",-0.0118255788601912,6.65955236123019,0.0135722952703001,0.908112134113826,0.999978183151965
"ENSG00000139116","ENSG00000139116",-0.0271459723784792,3.64918165327163,0.025230252026177,0.908131959106287,0.999978183151965
"ENSG00000283480","ENSG00000283480",-0.0782271153815528,1.01484919115048,0.19718686433289,0.908150910967519,0.999978183151965
"ENSG00000204300","ENSG00000204300",0.0952933128795691,1.03297798830059,0.133796694666025,0.908173844833346,0.999978183151965
"ENSG00000139289","ENSG00000139289",0.0616325322173794,4.52165747597963,0.0136698149178862,0.90819609668193,0.999978183151965
"ENSG00000226396","ENSG00000226396",-0.0686477841091751,1.53771759826651,0.101765671241034,0.908196696525205,0.999978183151965
"ENSG00000225137","ENSG00000225137",0.104961854230102,1.09722426783399,0.125577702268556,0.908197684399063,0.999978183151965
"ENSG00000109851","ENSG00000109851",-0.10017253272555,1.04407242649579,0.151581756112679,0.908201369383459,0.999978183151965
"ENSG00000286785","ENSG00000286785",0.0927221550650908,1.02916440340229,0.127108773805206,0.908213102430693,0.999978183151965
"ENSG00000237628","ENSG00000237628",-0.0797317737229961,1.01593938242941,0.21050419262645,0.908269475212275,0.999978183151965
"ENSG00000236576","ENSG00000236576",-0.0958815149417027,1.03428243035784,0.150071034468509,0.9082718585168,0.999978183151965
"ENSG00000104368","ENSG00000104368",-0.0836148570111494,1.32515938070626,0.0694095446646946,0.908275908011025,0.999978183151965
"ENSG00000283341","ENSG00000283341",-0.0915631388730076,1.24000279008723,0.0998147555370673,0.908296198444016,0.999978183151965
"ENSG00000151176","ENSG00000151176",-0.0180918081922062,5.77766165118055,0.0135244418430762,0.908305370256408,0.999978183151965
"ENSG00000180211","ENSG00000180211",-0.104006483958441,1.11315465601633,0.16720812723052,0.908322439198248,0.999978183151965
"ENSG00000240808","ENSG00000240808",0.100110067792002,1.04426626609013,0.109164865697103,0.908324908376804,0.999978183151965
